source,target,edge_type,evidence,config_gates,confidence,detail
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:14,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:15,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:16,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:17,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:18,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,external:react,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:20,UI render/event/state branch; file-level value use,HIGH,useEffect
web/src/components/trace/TracePanel.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:32,UI render/event/state branch; file-level value use,HIGH,Activity
web/src/components/trace/TracePanel.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:43,UI render/event/state branch; file-level value use,HIGH,RefreshCw
web/src/components/trace/TracePanel.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:46,UI render/event/state branch; file-level value use,HIGH,X
web/src/components/trace/TracePanel.tsx,web/src/components/trace/TraceTree.tsx,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:63,UI render/event/state branch; file-level value use,HIGH,TraceTree
web/src/components/trace/TracePanel.tsx,web/src/components/trace/TraceDetail.tsx,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:72,UI render/event/state branch; file-level value use,HIGH,TraceDetail
web/src/components/trace/TraceTree.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TraceTree.tsx:27,UI render/event/state branch; file-level value use,HIGH,LoaderCircle
web/src/components/trace/TraceTree.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TraceTree.tsx:29,UI render/event/state branch; file-level value use,HIGH,CircleCheck
web/src/components/trace/TraceTree.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TraceTree.tsx:30,UI render/event/state branch; file-level value use,HIGH,CircleX
web/src/components/trace/TraceTree.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TraceTree.tsx:31,UI render/event/state branch; file-level value use,HIGH,Circle
web/src/components/trace/TraceTree.tsx,external:react,TS_VALUE_USE,web/src/components/trace/TraceTree.tsx:45,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/trace/TraceTree.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TraceTree.tsx:57,UI render/event/state branch; file-level value use,HIGH,ChevronDown
web/src/components/trace/TraceTree.tsx,external:lucide-react,TS_VALUE_USE,web/src/components/trace/TraceTree.tsx:57,UI render/event/state branch; file-level value use,HIGH,ChevronRight
web/src/components/trace/TraceTree.tsx,external:react,TS_VALUE_USE,web/src/components/trace/TraceTree.tsx:104,UI render/event/state branch; file-level value use,HIGH,useMemo
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:35,UI render/event/state branch; file-level value use,HIGH,describe
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:36,UI render/event/state branch; file-level value use,HIGH,it
web/src/components/trace/traceStore.test.ts,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:37,UI render/event/state branch; file-level value use,HIGH,createTraceStore
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:37,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:62,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:68,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:71,UI render/event/state branch; file-level value use,HIGH,it
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:72,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/trace/traceStore.test.ts,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:73,UI render/event/state branch; file-level value use,HIGH,createTraceStore
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:77,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:78,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:79,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/trace/traceStore.test.ts,external:vitest,TS_VALUE_USE,web/src/components/trace/traceStore.test.ts:80,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/trace/traceStore.ts,web/src/api/resources.ts,TS_VALUE_USE,web/src/components/trace/traceStore.ts:66,UI render/event/state branch; file-level value use,HIGH,HpApi
web/src/components/trace/traceStore.ts,web/src/api/client.ts,TS_VALUE_USE,web/src/components/trace/traceStore.ts:66,UI render/event/state branch; file-level value use,HIGH,defaultApi
web/src/components/trace/traceStore.ts,external:zustand,TS_VALUE_USE,web/src/components/trace/traceStore.ts:67,UI render/event/state branch; file-level value use,HIGH,create
web/src/main.tsx,external:react-dom/client,TS_VALUE_USE,web/src/main.tsx:13,UI render/event/state branch; file-level value use,HIGH,createRoot
web/src/main.tsx,external:react,TS_VALUE_USE,web/src/main.tsx:14,UI render/event/state branch; file-level value use,HIGH,StrictMode
web/src/main.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/main.tsx:15,UI render/event/state branch; file-level value use,HIGH,Theme
web/src/main.tsx,web/src/App.tsx,TS_VALUE_USE,web/src/main.tsx:16,UI render/event/state branch; file-level value use,HIGH,App
web/src/main.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/main.tsx:17,UI render/event/state branch; file-level value use,HIGH,Theme
web/src/main.tsx,external:react,TS_VALUE_USE,web/src/main.tsx:18,UI render/event/state branch; file-level value use,HIGH,StrictMode
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:158,UI render/event/state branch; file-level value use,HIGH,describe
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:159,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:162,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:188,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:189,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:190,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:194,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:201,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:202,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:205,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:208,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:217,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:220,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:223,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:229,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:232,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:237,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:240,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:246,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:250,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:253,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:256,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:262,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:266,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:269,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:290,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:294,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:297,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:314,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:317,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:323,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:325,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:328,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:331,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:338,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:339,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:342,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/runFeed.test.ts,web/src/sse/runFeed.ts,TS_VALUE_USE,web/src/sse/runFeed.test.ts:345,UI render/event/state branch; file-level value use,HIGH,openRunFeed
web/src/sse/runFeed.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/runFeed.test.ts:349,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/runFeed.ts,web/src/sse/sseClient.ts,TS_VALUE_USE,web/src/sse/runFeed.ts:345,UI render/event/state branch; file-level value use,HIGH,SseConnectError
web/src/sse/runFeed.ts,web/src/sse/sseClient.ts,TS_VALUE_USE,web/src/sse/runFeed.ts:359,UI render/event/state branch; file-level value use,HIGH,openSseStream
web/src/sse/runFeed.ts,web/src/api/resources.ts,TS_VALUE_USE,web/src/sse/runFeed.ts:359,UI render/event/state branch; file-level value use,HIGH,eventsUrl
web/src/sse/sseClient.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/sseClient.test.ts:55,UI render/event/state branch; file-level value use,HIGH,describe
web/src/sse/sseClient.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/sseClient.test.ts:56,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/sseClient.test.ts,web/src/sse/sseClient.ts,TS_VALUE_USE,web/src/sse/sseClient.test.ts:57,UI render/event/state branch; file-level value use,HIGH,parseSseEventBlock
web/src/sse/sseClient.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/sseClient.test.ts:58,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/sseClient.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/sseClient.test.ts:61,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/sseClient.test.ts,web/src/sse/sseClient.ts,TS_VALUE_USE,web/src/sse/sseClient.test.ts:62,UI render/event/state branch; file-level value use,HIGH,parseSseEventBlock
web/src/sse/sseClient.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/sseClient.test.ts:63,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/sseClient.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/sseClient.test.ts:66,UI render/event/state branch; file-level value use,HIGH,it
web/src/sse/sseClient.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/sseClient.test.ts:67,UI render/event/state branch; file-level value use,HIGH,expect
web/src/sse/sseClient.test.ts,web/src/sse/sseClient.ts,TS_VALUE_USE,web/src/sse/sseClient.test.ts:67,UI render/event/state branch; file-level value use,HIGH,parseSseEventBlock
web/src/sse/sseClient.test.ts,external:vitest,TS_VALUE_USE,web/src/sse/sseClient.test.ts:71,UI render/event/state branch; file-level value use,HIGH,describe
