source,target,edge_type,symbol,evidence
test/test_web_temporal_contract.py,src/agent_execution/facade.py,FROM_IMPORT,agent_execution.facade.StableExecutionFailure,test/test_web_temporal_contract.py:17
test/test_web_temporal_contract.py,src/agent_execution/qq_host.py,FROM_IMPORT,agent_execution.qq_host.QQExecutionHost,test/test_web_temporal_contract.py:24
test/test_web_temporal_contract.py,src/agent_execution/qq_host.py,FROM_IMPORT,agent_execution.qq_host.QQLegacyExecutionControl,test/test_web_temporal_contract.py:24
test/test_web_temporal_contract.py,src/agent_execution/qq_host.py,FROM_IMPORT,agent_execution.qq_host.qq_execution_id,test/test_web_temporal_contract.py:24
test/test_web_temporal_contract.py,src/agent_execution/web_adapters.py,FROM_IMPORT,agent_execution.web_adapters.TemporalActivityControl,test/test_web_temporal_contract.py:25
test/test_web_temporal_contract.py,src/agent_execution/web_events.py,FROM_IMPORT,agent_execution.web_events.RedisWebRunEventSinkFactory,test/test_web_temporal_contract.py:26
test/test_web_temporal_contract.py,src/agent_execution/web_host.py,FROM_IMPORT,agent_execution.web_host.WebExecutionHost,test/test_web_temporal_contract.py:27
test/test_web_temporal_contract.py,src/agent_workflows/agent_run.py,FROM_IMPORT,agent_workflows.agent_run.AgentRunWorkflow,test/test_web_temporal_contract.py:28
test/test_web_temporal_contract.py,src/agent_workflows/agent_step.py,FROM_IMPORT,agent_workflows.agent_step.AgentStepWorkflow,test/test_web_temporal_contract.py:29
test/test_web_temporal_contract.py,src/agent_workflows/contracts.py,FROM_IMPORT,agent_workflows.contracts.ApprovalDecisionSignal,test/test_web_temporal_contract.py:30
test/test_web_temporal_contract.py,src/agent_workflows/plan_execute.py,FROM_IMPORT,agent_workflows.plan_execute.PlanAndExecuteWorkflow,test/test_web_temporal_contract.py:31
test/test_web_temporal_contract.py,src/agent_workflows/react.py,FROM_IMPORT,agent_workflows.react.ReactAgentWorkflow,test/test_web_temporal_contract.py:32
test/test_web_temporal_contract.py,src/agent_workflows/tool_execution.py,FROM_IMPORT,agent_workflows.tool_execution.ToolExecutionWorkflow,test/test_web_temporal_contract.py:33
test/test_web_temporal_contract.py,src/application/conversation.py,FROM_IMPORT,application.conversation.ConversationService,test/test_web_temporal_contract.py:34
test/test_web_temporal_contract.py,src/common/types.py,FROM_IMPORT,common.types.ChannelType,test/test_web_temporal_contract.py:35
test/test_web_temporal_contract.py,src/common/types.py,FROM_IMPORT,common.types.UnifiedMessage,test/test_web_temporal_contract.py:35
test/test_web_temporal_contract.py,src/orchestration/artifact_workflow.py,FROM_IMPORT,orchestration.artifact_workflow.ARTIFACT_TASK_QUEUE,test/test_web_temporal_contract.py:36
test/test_web_temporal_contract.py,src/orchestration/artifact_workflow.py,FROM_IMPORT,orchestration.artifact_workflow.ArtifactBuildWorkflow,test/test_web_temporal_contract.py:36
test/test_web_temporal_contract.py,src/orchestration/config.py,FROM_IMPORT,orchestration.config.TemporalConfig,test/test_web_temporal_contract.py:37
test/test_web_temporal_contract.py,src/orchestration/document_workflow.py,FROM_IMPORT,orchestration.document_workflow.NormalizeDocumentWorkflow,test/test_web_temporal_contract.py:38
test/test_web_temporal_contract.py,src/orchestration/durable_web_workflow.py,FROM_IMPORT,orchestration.durable_web_workflow.DurableWebRunWorkflow,test/test_web_temporal_contract.py:39
test/test_web_temporal_contract.py,src/orchestration/research_workflow.py,FROM_IMPORT,orchestration.research_workflow.ResearchReportWorkflow,test/test_web_temporal_contract.py:40
test/test_web_temporal_contract.py,src/orchestration/research_workflow.py,FROM_IMPORT,orchestration.research_workflow.ResearchTaskScheduleWorkflow,test/test_web_temporal_contract.py:40
test/test_web_temporal_contract.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.StartDecision,test/test_web_temporal_contract.py:41
test/test_web_temporal_contract.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.TemporalClientAdapter,test/test_web_temporal_contract.py:41
test/test_web_temporal_contract.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.TemporalOutboxDispatcher,test/test_web_temporal_contract.py:41
test/test_web_temporal_contract.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.WebOutboxDispatcher,test/test_web_temporal_contract.py:41
test/test_web_temporal_contract.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.web_workflow_id,test/test_web_temporal_contract.py:41
test/test_web_temporal_contract.py,src/orchestration/web_reconciler.py,FROM_IMPORT,orchestration.web_reconciler.ReconcileCandidate,test/test_web_temporal_contract.py:48
test/test_web_temporal_contract.py,src/orchestration/web_reconciler.py,FROM_IMPORT,orchestration.web_reconciler.TemporalFact,test/test_web_temporal_contract.py:48
test/test_web_temporal_contract.py,src/orchestration/web_reconciler.py,FROM_IMPORT,orchestration.web_reconciler.WebRunReconciler,test/test_web_temporal_contract.py:48
test/test_web_temporal_contract.py,src/orchestration/web_workers.py,FROM_IMPORT,orchestration.web_workers.WEB_REAL_AGENT_GATE_VERSION,test/test_web_temporal_contract.py:49
test/test_web_temporal_contract.py,src/orchestration/web_workers.py,FROM_IMPORT,orchestration.web_workers.build_web_temporal_workers,test/test_web_temporal_contract.py:49
test/test_web_temporal_contract.py,src/orchestration/web_workers.py,FROM_IMPORT,orchestration.web_workers.validate_standalone_web_worker_topology,test/test_web_temporal_contract.py:49
test/test_web_temporal_contract.py,src/orchestration/web_workers.py,FROM_IMPORT,orchestration.web_workers.validate_web_worker_startup,test/test_web_temporal_contract.py:49
test/test_web_temporal_contract.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow._AGENT_NO_RETRY,test/test_web_temporal_contract.py:55
test/test_web_temporal_contract.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WEB_AGENT_TASK_QUEUE,test/test_web_temporal_contract.py:55
test/test_web_temporal_contract.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WEB_LIFECYCLE_TASK_QUEUE,test/test_web_temporal_contract.py:55
test/test_web_temporal_contract.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WEB_WORKFLOW_SCHEMA_VERSION,test/test_web_temporal_contract.py:55
test/test_web_temporal_contract.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WebRunWorkflow,test/test_web_temporal_contract.py:55
test/test_web_temporal_contract.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WebRunWorkflowInput,test/test_web_temporal_contract.py:55
test/test_web_temporal_contract.py,src/web_domain/lifecycle.py,FROM_IMPORT,web_domain.lifecycle.LifecycleAuthority,test/test_web_temporal_contract.py:63
test/test_web_temporal_contract.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.WorkspaceRecoveryRequired,test/test_web_temporal_contract.py:64
test/test_web_temporal_contract.py,src/orchestration/web_activities.py,FROM_IMPORT,orchestration.web_activities.inject_web_lifecycle,test/test_web_temporal_contract.py:178
test/test_web_temporal_contract.py,src/orchestration/web_activities.py,FROM_IMPORT,orchestration.web_activities.prepare_run_activity,test/test_web_temporal_contract.py:178
test/test_web_temporal_contract.py,src/orchestration/web_activities.py,FROM_IMPORT,orchestration.web_activities.execute_agent_activity,test/test_web_temporal_contract.py:636
test/test_web_temporal_contract.py,src/orchestration/web_activities.py,FROM_IMPORT,orchestration.web_activities.inject_web_execution_host,test/test_web_temporal_contract.py:636
test/test_web_temporal_contract.py,external:json,IMPORT,json,test/test_web_temporal_contract.py:687
test/test_web_temporal_integration.py,external:__future__,FROM_IMPORT,__future__.annotations,test/test_web_temporal_integration.py:1
test/test_web_temporal_integration.py,external:asyncio,IMPORT,asyncio,test/test_web_temporal_integration.py:3
test/test_web_temporal_integration.py,external:multiprocessing,IMPORT,multiprocessing,test/test_web_temporal_integration.py:4
test/test_web_temporal_integration.py,external:os,IMPORT,os,test/test_web_temporal_integration.py:5
test/test_web_temporal_integration.py,external:contextlib,FROM_IMPORT,contextlib.AsyncExitStack,test/test_web_temporal_integration.py:6
test/test_web_temporal_integration.py,external:pathlib,FROM_IMPORT,pathlib.Path,test/test_web_temporal_integration.py:7
test/test_web_temporal_integration.py,external:uuid,FROM_IMPORT,uuid.uuid4,test/test_web_temporal_integration.py:8
test/test_web_temporal_integration.py,external:pytest,IMPORT,pytest,test/test_web_temporal_integration.py:10
test/test_web_temporal_integration.py,external:temporalio,FROM_IMPORT,temporalio.activity,test/test_web_temporal_integration.py:11
test/test_web_temporal_integration.py,external:temporalio.client,FROM_IMPORT,temporalio.client.Client,test/test_web_temporal_integration.py:12
test/test_web_temporal_integration.py,external:temporalio.client,FROM_IMPORT,temporalio.client.WorkflowExecutionStatus,test/test_web_temporal_integration.py:12
test/test_web_temporal_integration.py,external:temporalio.client,FROM_IMPORT,temporalio.client.WorkflowFailureError,test/test_web_temporal_integration.py:12
test/test_web_temporal_integration.py,external:temporalio.worker,FROM_IMPORT,temporalio.worker.Replayer,test/test_web_temporal_integration.py:13
test/test_web_temporal_integration.py,external:temporalio.worker,FROM_IMPORT,temporalio.worker.Worker,test/test_web_temporal_integration.py:13
test/test_web_temporal_integration.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.TemporalClientAdapter,test/test_web_temporal_integration.py:15
test/test_web_temporal_integration.py,src/orchestration/web_dispatcher.py,FROM_IMPORT,orchestration.web_dispatcher.web_workflow_id,test/test_web_temporal_integration.py:15
test/test_web_temporal_integration.py,src/orchestration/web_workers.py,FROM_IMPORT,orchestration.web_workers.build_web_temporal_workers,test/test_web_temporal_integration.py:16
test/test_web_temporal_integration.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WEB_AGENT_TASK_QUEUE,test/test_web_temporal_integration.py:17
test/test_web_temporal_integration.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WEB_LIFECYCLE_TASK_QUEUE,test/test_web_temporal_integration.py:17
test/test_web_temporal_integration.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.FailureInput,test/test_web_temporal_integration.py:17
test/test_web_temporal_integration.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WebRunWorkflow,test/test_web_temporal_integration.py:17
test/test_web_temporal_integration.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WebRunWorkflowInput,test/test_web_temporal_integration.py:17
test/test_web_temporal_replay.py,external:__future__,FROM_IMPORT,__future__.annotations,test/test_web_temporal_replay.py:15
test/test_web_temporal_replay.py,external:base64,IMPORT,base64,test/test_web_temporal_replay.py:17
test/test_web_temporal_replay.py,external:json,IMPORT,json,test/test_web_temporal_replay.py:18
test/test_web_temporal_replay.py,external:pathlib,FROM_IMPORT,pathlib.Path,test/test_web_temporal_replay.py:19
test/test_web_temporal_replay.py,external:temporalio.client,FROM_IMPORT,temporalio.client.WorkflowHistory,test/test_web_temporal_replay.py:21
test/test_web_temporal_replay.py,external:temporalio.worker,FROM_IMPORT,temporalio.worker.Replayer,test/test_web_temporal_replay.py:22
test/test_web_temporal_replay.py,src/orchestration/web_workflow.py,FROM_IMPORT,orchestration.web_workflow.WebRunWorkflow,test/test_web_temporal_replay.py:24
test/test_worker_identity_config.py,external:__future__,FROM_IMPORT,__future__.annotations,test/test_worker_identity_config.py:1
test/test_worker_identity_config.py,external:pytest,IMPORT,pytest,test/test_worker_identity_config.py:3
test/test_worker_identity_config.py,src/orchestration/worker.py,FROM_IMPORT,orchestration.worker.load_worker_qq_binding_code_pepper,test/test_worker_identity_config.py:5
test/test_workspace.py,external:os,IMPORT,os,test/test_workspace.py:4
test/test_workspace.py,external:sys,IMPORT,sys,test/test_workspace.py:5
test/test_workspace.py,external:tempfile,IMPORT,tempfile,test/test_workspace.py:6
test/test_workspace.py,external:shutil,IMPORT,shutil,test/test_workspace.py:7
test/test_workspace.py,external:pathlib,FROM_IMPORT,pathlib.Path,test/test_workspace.py:8
test/test_workspace.py,external:pytest,IMPORT,pytest,test/test_workspace.py:10
test/test_workspace.py,src/session/models.py,FROM_IMPORT,session.models.Session,test/test_workspace.py:14
test/test_workspace.py,src/session/models.py,FROM_IMPORT,session.models.SessionStatus,test/test_workspace.py:14
test/test_workspace.py,src/session/db.py,FROM_IMPORT,session.db.WorkspaceDB,test/test_workspace.py:15
test/test_workspace.py,src/session/workspace.py,FROM_IMPORT,session.workspace.init_user,test/test_workspace.py:16
test/test_workspace.py,src/session/workspace.py,FROM_IMPORT,session.workspace.init_session,test/test_workspace.py:16
test/test_workspace.py,src/storage/file_store.py,FROM_IMPORT,storage.file_store.LocalFileStore,test/test_workspace.py:17
test/test_workspace_isolation.py,external:__future__,FROM_IMPORT,__future__.annotations,test/test_workspace_isolation.py:1
test/test_workspace_isolation.py,external:asyncio,IMPORT,asyncio,test/test_workspace_isolation.py:3
test/test_workspace_isolation.py,external:pytest,IMPORT,pytest,test/test_workspace_isolation.py:5
test/test_workspace_isolation.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.AccountLockRegistry,test/test_workspace_isolation.py:7
test/test_workspace_isolation.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.WorkspaceIsolationConfigurationError,test/test_workspace_isolation.py:7
test/test_workspace_isolation.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.WorkspaceRecoveryGuard,test/test_workspace_isolation.py:7
test/test_workspace_isolation.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.WorkspaceRecoveryRequired,test/test_workspace_isolation.py:7
test/test_workspace_isolation.py,src/workspace/isolation.py,FROM_IMPORT,workspace.isolation.validate_workspace_topology,test/test_workspace_isolation.py:7
test/test_workspace_provisioning.py,external:__future__,FROM_IMPORT,__future__.annotations,test/test_workspace_provisioning.py:8
test/test_workspace_provisioning.py,external:subprocess,IMPORT,subprocess,test/test_workspace_provisioning.py:10
test/test_workspace_provisioning.py,external:pathlib,FROM_IMPORT,pathlib.Path,test/test_workspace_provisioning.py:11
test/test_workspace_provisioning.py,external:pytest,IMPORT,pytest,test/test_workspace_provisioning.py:13
test/test_workspace_provisioning.py,src/sandbox/git_repo.py,FROM_IMPORT,sandbox.git_repo.GitRepoManager,test/test_workspace_provisioning.py:15
